"Path","Tracked","WorktreeExists","SizeBytes","TopLevel","Extension","Classification","WorkflowRelation","RuntimeProtection","ReferenceAuditStatus","GitHistoryStatus","Notes"
"festival_web/functions/node_modules/uuid/dist/esm-node/native.js","True","True","85","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/nil.js","True","True","54","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/parse.js","True","True","1113","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/regex.js","True","True","170","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/rng.js","True","True","326","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/sha1.js","True","True","286","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/stringify.js","True","True","1633","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v1.js","True","True","3675","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v1ToV6.js","True","True","1093","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v3.js","True","True","107","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v35.js","True","True","1733","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v4.js","True","True","678","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v5.js","True","True","110","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v6.js","True","True","817","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v6ToV1.js","True","True","1074","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/v7.js","True","True","4720","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/validate.js","True","True","139","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/esm-node/version.js","True","True","197","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/index.js","True","True","2607","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/max.js","True","True","178","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/md5.js","True","True","538","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/md5-browser.js","True","True","6983","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/native.js","True","True","340","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/native-browser.js","True","True","261","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/nil.js","True","True","178","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/parse.js","True","True","1365","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/regex.js","True","True","294","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/rng.js","True","True","545","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/rng-browser.js","True","True","925","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/sha1.js","True","True","541","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/sha1-browser.js","True","True","2578","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/stringify.js","True","True","1920","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/uuid-bin.js","True","True","2286","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v1.js","True","True","3931","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v1ToV6.js","True","True","1321","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v3.js","True","True","390","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v35.js","True","True","2009","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v4.js","True","True","981","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v5.js","True","True","393","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v6.js","True","True","1079","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v6ToV1.js","True","True","1302","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/v7.js","True","True","4976","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/validate.js","True","True","386","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/dist/version.js","True","True","449","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/LICENSE.md","True","True","1109","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/package.json","True","True","4817","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/README.md","True","True","20527","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/uuid/wrapper.mjs","True","True","476","festival_web",".mjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/vary/HISTORY.md","True","True","792","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/vary/index.js","True","True","2930","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/vary/LICENSE","True","True","1094","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/vary/package.json","True","True","1215","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/vary/README.md","True","True","2716","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/webidl-conversions/lib/index.js","True","True","5056","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/webidl-conversions/LICENSE.md","True","True","1323","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/webidl-conversions/package.json","True","True","511","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/webidl-conversions/README.md","True","True","5480","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/CHANGELOG.md","True","True","4132","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver.js","True","True","1105","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/base.js","True","True","4651","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/client.js","True","True","4322","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/draft75.js","True","True","3104","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/draft76.js","True","True","3186","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/headers.js","True","True","815","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/hybi.js","True","True","14436","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/hybi/frame.js","True","True","373","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/hybi/message.js","True","True","737","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/proxy.js","True","True","2669","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/server.js","True","True","3264","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/driver/stream_reader.js","True","True","1606","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/http_parser.js","True","True","3288","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/lib/websocket/streams.js","True","True","4907","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/LICENSE.md","True","True","558","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/package.json","True","True","1204","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-driver/README.md","True","True","13082","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/CHANGELOG.md","True","True","891","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/parser.js","True","True","2944","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/pipeline/cell.js","True","True","1470","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/pipeline/functor.js","True","True","1522","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/pipeline/index.js","True","True","1480","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/pipeline/pledge.js","True","True","779","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/pipeline/README.md","True","True","24708","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/pipeline/ring_buffer.js","True","True","1671","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/lib/websocket_extensions.js","True","True","4865","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/LICENSE.md","True","True","558","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/package.json","True","True","991","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/websocket-extensions/README.md","True","True","13158","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/lib/public-api.js","True","True","625","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/lib/URL.js","True","True","4212","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/lib/URL-impl.js","True","True","3804","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/lib/url-state-machine.js","True","True","33573","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/lib/utils.js","True","True","562","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/LICENSE.txt","True","True","1088","festival_web",".txt","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/package.json","True","True","886","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/whatwg-url/README.md","True","True","5136","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrap-ansi/index.js","True","True","5772","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrap-ansi/license","True","True","1117","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrap-ansi/package.json","True","True","1014","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrap-ansi/readme.md","True","True","2745","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrappy/LICENSE","True","True","765","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrappy/package.json","True","True","606","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrappy/README.md","True","True","685","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/wrappy/wrappy.js","True","True","905","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/xml-naming/package.json","True","True","1114","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/xml-naming/README.md","True","True","5280","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/xml-naming/src/index.d.ts","True","True","2666","festival_web",".ts","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
